"Sample","Dilution","Count","CFU_Count","Cq","Quantity","CFU_TaqMan","Date_Collected","Collected_By"
"ZH_20","N3.2",NA,NA,"24.264977741956855",39.8844667952465,13906717.8505043,"20241015","ZH"
"ZH_20","N4",NA,NA,"24.424418052470315",36.30938691,12660176.7468619,"20241015","ZH"
"ZH_20","N4",NA,NA,"24.494012229196528",34.85111735755,12151714.5598152,"20241015","ZH"
"ZH_20","N4",NA,NA,"24.264977741956855",39.8844667952465,13906717.8505043,"20241015","ZH"
"ZH_20","N4.1",NA,NA,"24.424418052470315",36.30938691,12660176.7468619,"20241015","ZH"
"ZH_20","N4.1",NA,NA,"24.494012229196528",34.85111735755,12151714.5598152,"20241015","ZH"
"ZH_20","N4.1",NA,NA,"24.264977741956855",39.8844667952465,13906717.8505043,"20241015","ZH"
"ZH_20","N4.2",NA,NA,"24.424418052470315",36.30938691,12660176.7468619,"20241015","ZH"
"ZH_20","N4.2",NA,NA,"24.494012229196528",34.85111735755,12151714.5598152,"20241015","ZH"
"ZH_20","N4.2",NA,NA,"24.264977741956855",39.8844667952465,13906717.8505043,"20241015","ZH"
"ZH_20","N5",4,8e+06,"24.424418052470315",36.30938691,12660176.7468619,"20241015","ZH"
"ZH_20","N5",4,8e+06,"24.494012229196528",34.85111735755,12151714.5598152,"20241015","ZH"
"ZH_20","N5",4,8e+06,"24.264977741956855",39.8844667952465,13906717.8505043,"20241015","ZH"
"ZH_20","N5.1",14,2.8e+07,"24.424418052470315",36.30938691,12660176.7468619,"20241015","ZH"
"ZH_20","N5.1",14,2.8e+07,"24.494012229196528",34.85111735755,12151714.5598152,"20241015","ZH"
"ZH_20","N5.1",14,2.8e+07,"24.264977741956855",39.8844667952465,13906717.8505043,"20241015","ZH"
"ZH_20","N5.2",7,1.4e+07,"24.424418052470315",36.30938691,12660176.7468619,"20241015","ZH"
"ZH_20","N5.2",7,1.4e+07,"24.494012229196528",34.85111735755,12151714.5598152,"20241015","ZH"
"ZH_20","N5.2",7,1.4e+07,"24.264977741956855",39.8844667952465,13906717.8505043,"20241015","ZH"
"ZH_21","N3",NA,NA,"26.925235134365572",8.32356217883642,2902218.33292762,"20241015","ZH"
"ZH_21","N3",NA,NA,"26.914590847874436",8.3759107207261,2920470.96259627,"20241015","ZH"
"ZH_21","N3",NA,NA,"26.99346150049466",7.99570762669761,2787903.63552915,"20241015","ZH"
"ZH_21","N3.1",NA,NA,"26.925235134365572",8.32356217883642,2902218.33292762,"20241015","ZH"
"ZH_21","N3.1",NA,NA,"26.914590847874436",8.3759107207261,2920470.96259627,"20241015","ZH"
"ZH_21","N3.1",NA,NA,"26.99346150049466",7.99570762669761,2787903.63552915,"20241015","ZH"
"ZH_21","N3.2",NA,NA,"26.925235134365572",8.32356217883642,2902218.33292762,"20241015","ZH"
"ZH_21","N3.2",NA,NA,"26.914590847874436",8.3759107207261,2920470.96259627,"20241015","ZH"
"ZH_21","N3.2",NA,NA,"26.99346150049466",7.99570762669761,2787903.63552915,"20241015","ZH"
"ZH_21","N4",NA,NA,"26.925235134365572",8.32356217883642,2902218.33292762,"20241015","ZH"
"ZH_21","N4",NA,NA,"26.914590847874436",8.3759107207261,2920470.96259627,"20241015","ZH"
"ZH_21","N4",NA,NA,"26.99346150049466",7.99570762669761,2787903.63552915,"20241015","ZH"
"ZH_21","N4.1",NA,NA,"26.925235134365572",8.32356217883642,2902218.33292762,"20241015","ZH"
"ZH_21","N4.1",NA,NA,"26.914590847874436",8.3759107207261,2920470.96259627,"20241015","ZH"
"ZH_21","N4.1",NA,NA,"26.99346150049466",7.99570762669761,2787903.63552915,"20241015","ZH"
"ZH_21","N4.2",NA,NA,"26.925235134365572",8.32356217883642,2902218.33292762,"20241015","ZH"
"ZH_21","N4.2",NA,NA,"26.914590847874436",8.3759107207261,2920470.96259627,"20241015","ZH"
"ZH_21","N4.2",NA,NA,"26.99346150049466",7.99570762669761,2787903.63552915,"20241015","ZH"
"ZH_21","N5",5,1e+07,"26.925235134365572",8.32356217883642,2902218.33292762,"20241015","ZH"
"ZH_21","N5",5,1e+07,"26.914590847874436",8.3759107207261,2920470.96259627,"20241015","ZH"
"ZH_21","N5",5,1e+07,"26.99346150049466",7.99570762669761,2787903.63552915,"20241015","ZH"
"ZH_21","N5.1",7,1.4e+07,"26.925235134365572",8.32356217883642,2902218.33292762,"20241015","ZH"
"ZH_21","N5.1",7,1.4e+07,"26.914590847874436",8.3759107207261,2920470.96259627,"20241015","ZH"
"ZH_21","N5.1",7,1.4e+07,"26.99346150049466",7.99570762669761,2787903.63552915,"20241015","ZH"
"ZH_21","N5.2",2,4e+06,"26.925235134365572",8.32356217883642,2902218.33292762,"20241015","ZH"
"ZH_21","N5.2",2,4e+06,"26.914590847874436",8.3759107207261,2920470.96259627,"20241015","ZH"
"ZH_21","N5.2",2,4e+06,"26.99346150049466",7.99570762669761,2787903.63552915,"20241015","ZH"
"ZH_22","N3",11,220000,"30.56593773383227",0.975026716883385,339967.474506062,"20241015","ZH"
"ZH_22","N3",11,220000,"30.532072882236555",0.994670308676433,346816.704559426,"20241015","ZH"
"ZH_22","N3",11,220000,"30.735618316894595",0.882291665846187,307633.077352227,"20241015","ZH"
"ZH_22","N3.1",16,320000,"30.56593773383227",0.975026716883385,339967.474506062,"20241015","ZH"
"ZH_22","N3.1",16,320000,"30.532072882236555",0.994670308676433,346816.704559426,"20241015","ZH"
"ZH_22","N3.1",16,320000,"30.735618316894595",0.882291665846187,307633.077352227,"20241015","ZH"
"ZH_22","N3.2",11,220000,"30.56593773383227",0.975026716883385,339967.474506062,"20241015","ZH"
"ZH_22","N3.2",11,220000,"30.532072882236555",0.994670308676433,346816.704559426,"20241015","ZH"
"ZH_22","N3.2",11,220000,"30.735618316894595",0.882291665846187,307633.077352227,"20241015","ZH"
"ZH_22","N4",NA,NA,"30.56593773383227",0.975026716883385,339967.474506062,"20241015","ZH"
"ZH_22","N4",NA,NA,"30.532072882236555",0.994670308676433,346816.704559426,"20241015","ZH"
"ZH_22","N4",NA,NA,"30.735618316894595",0.882291665846187,307633.077352227,"20241015","ZH"
"ZH_22","N4.1",NA,NA,"30.56593773383227",0.975026716883385,339967.474506062,"20241015","ZH"
"ZH_22","N4.1",NA,NA,"30.532072882236555",0.994670308676433,346816.704559426,"20241015","ZH"
"ZH_22","N4.1",NA,NA,"30.735618316894595",0.882291665846187,307633.077352227,"20241015","ZH"
"ZH_22","N4.2",NA,NA,"30.56593773383227",0.975026716883385,339967.474506062,"20241015","ZH"
"ZH_22","N4.2",NA,NA,"30.532072882236555",0.994670308676433,346816.704559426,"20241015","ZH"
"ZH_22","N4.2",NA,NA,"30.735618316894595",0.882291665846187,307633.077352227,"20241015","ZH"
"ZH_22","N5",NA,NA,"30.56593773383227",0.975026716883385,339967.474506062,"20241015","ZH"
"ZH_22","N5",NA,NA,"30.532072882236555",0.994670308676433,346816.704559426,"20241015","ZH"
"ZH_22","N5",NA,NA,"30.735618316894595",0.882291665846187,307633.077352227,"20241015","ZH"
"ZH_22","N5.1",NA,NA,"30.56593773383227",0.975026716883385,339967.474506062,"20241015","ZH"
"ZH_22","N5.1",NA,NA,"30.532072882236555",0.994670308676433,346816.704559426,"20241015","ZH"
"ZH_22","N5.1",NA,NA,"30.735618316894595",0.882291665846187,307633.077352227,"20241015","ZH"
"ZH_22","N5.2",NA,NA,"30.56593773383227",0.975026716883385,339967.474506062,"20241015","ZH"
"ZH_22","N5.2",NA,NA,"30.532072882236555",0.994670308676433,346816.704559426,"20241015","ZH"
"ZH_22","N5.2",NA,NA,"30.735618316894595",0.882291665846187,307633.077352227,"20241015","ZH"
